stn    time           rre150d0
AMW    19200610            3.7
AMW    19200611            0.0
AMW    19200612            2.4
AMW    19200613            3.4
AMW    19200614            0.7
AMW    19200615            0.0
AMW    19200616            0.7
AMW    19200617           13.7
AMW    19200618           11.4
AMW    19200619            0.0
AMW    19200620            0.0
AMW    19200621            9.9
AMW    19200622            1.3
AMW    19200623            0.0
AMW    19200624            0.0
AMW    19200625            0.0
AMW    19200626            0.0
AMW    19200627            0.4
AMW    19200628            4.1
AMW    19200629            1.2
AMW    19200630            8.5
AMW    19200701            4.4
AMW    19200702            0.0
AMW    19200703           11.7
AMW    19200704           11.4
AMW    19200705            1.3
AMW    19200706            0.0
AMW    19200707            0.0
AMW    19200708           22.3
AMW    19200709            9.4
AMW    19200710            0.0
AMW    19200711            0.0
AMW    19200712            4.0
AMW    19200713            3.4
AMW    19200714            0.0
AMW    19200715            0.0
AMW    19200716            0.0
AMW    19200717            0.0
AMW    19200718            1.5
AMW    19200719            3.8
AMW    19200720            0.0
AMW    19200721            0.0
AMW    19200722            8.0
AMW    19200723            0.0
AMW    19200724            0.0
AMW    19200725            0.0
AMW    19200726            0.0
AMW    19200727           37.1
AMW    19200728           15.3
AMW    19200729            1.6
AMW    19200730            0.0
AMW    19200731            9.5
AMW    19200801            1.4
AMW    19200802            0.0
AMW    19200803            8.9
AMW    19200804            2.0
AMW    19200805           11.8
AMW    19200806            0.5
AMW    19200807            0.0
AMW    19200808            0.0
AMW    19200809            1.1
AMW    19200810            0.0
AMW    19200811            0.0
AMW    19200812            0.0
AMW    19200813            0.0
AMW    19200814            1.2
AMW    19200815            5.2
AMW    19200816            0.0
AMW    19200817            0.0
AMW    19200818            0.0
AMW    19200819           22.8
AMW    19200820            6.4
AMW    19200821            0.0
AMW    19200822            1.3
AMW    19200823            0.1
AMW    19200824            2.6
AMW    19200825            5.6
AMW    19200826            9.2
AMW    19200827            0.0
AMW    19200828            0.0
AMW    19200829            0.0
AMW    19200830            0.5
AMW    19200831            0.0
AMW    19200901           23.4
AMW    19200902            4.2
AMW    19200903           11.9
AMW    19200904            7.7
AMW    19200905            0.8
AMW    19200906            2.0
AMW    19200907            0.0
AMW    19200908            0.0
AMW    19200909            0.0
AMW    19200910            0.0
AMW    19200911            0.0
AMW    19200912            0.0
AMW    19200913            0.0
AMW    19200914            0.0
AMW    19200915            0.0
AMW    19200916            0.0
AMW    19200917            3.6
AMW    19200918            2.5
AMW    19200919           15.2
AMW    19200920            1.0
AMW    19200921            1.1
AMW    19200922            4.3
AMW    19200923            0.0
AMW    19200924            0.0
AMW    19200925            0.1
AMW    19200926            1.3
AMW    19200927            0.0
AMW    19200928            0.0
AMW    19200929            1.1
AMW    19200930            0.2
AMW    19201001            0.6
AMW    19201002            0.0
AMW    19201003            0.6
AMW    19201004            0.0
AMW    19201005            0.0
AMW    19201006            0.0
AMW    19201007            0.0
AMW    19201008            0.8
AMW    19201009            0.0
AMW    19201010            0.0
AMW    19201011            0.0
AMW    19201012            0.0
AMW    19201013            0.0
AMW    19201014            0.0
AMW    19201015            0.0
AMW    19201016            0.0
AMW    19201017            0.0
AMW    19201018            0.0
AMW    19201019            0.0
AMW    19201020            0.0
AMW    19201021            0.0
AMW    19201022            0.0
AMW    19201023            0.0
AMW    19201024            0.0
AMW    19201025            0.0
AMW    19201026            0.0
AMW    19201027            0.0
AMW    19201028            0.0
AMW    19201029            0.0
AMW    19201030            0.0
AMW    19201031            0.0
AMW    19201101            0.0
AMW    19201102            0.0
AMW    19201103            0.0
AMW    19201104            0.0
AMW    19201105            0.0
AMW    19201106            0.0
AMW    19201107            0.0
AMW    19201108            0.0
AMW    19201109            0.0
AMW    19201110            0.0
AMW    19201111            0.0
AMW    19201112            0.0
AMW    19201113            0.0
AMW    19201114            0.0
AMW    19201115            0.0
AMW    19201116            4.2
AMW    19201117            0.9
AMW    19201118            0.0
AMW    19201119            0.0
AMW    19201120            0.0
AMW    19201121            0.0
AMW    19201122            0.0
AMW    19201123            0.0
AMW    19201124            0.0
AMW    19201125            0.0
AMW    19201126            0.0
AMW    19201127            0.0
AMW    19201128            0.0
AMW    19201129            0.0
AMW    19201130            0.0
AMW    19201201            6.9
AMW    19201202           27.1
AMW    19201203            7.5
AMW    19201204            0.4
AMW    19201205            0.0
AMW    19201206            0.0
AMW    19201207            0.0
AMW    19201208            0.0
AMW    19201209            0.0
AMW    19201210            0.5
AMW    19201211            0.0
AMW    19201212            0.0
AMW    19201213            0.0
AMW    19201214            0.0
AMW    19201215            1.0
AMW    19201216            4.4
AMW    19201217            0.0
AMW    19201218            0.0
AMW    19201219            0.0
AMW    19201220            0.0
AMW    19201221            0.0
AMW    19201222            0.8
AMW    19201223            3.6
AMW    19201224            0.0
AMW    19201225            0.0
AMW    19201226            0.0
AMW    19201227            0.3
AMW    19201228            2.7
AMW    19201229            1.1
AMW    19201230            0.0
AMW    19201231            0.0
AMW    19210101            0.3
AMW    19210102            2.0
AMW    19210103            0.1
AMW    19210104            0.0
AMW    19210105            2.5
AMW    19210106            2.1
AMW    19210107            0.0
AMW    19210108            0.0
AMW    19210109            1.7
AMW    19210110            0.3
AMW    19210111            0.0
AMW    19210112            0.1
AMW    19210113            3.3
AMW    19210114            3.4
AMW    19210115            0.2
AMW    19210116            0.0
AMW    19210117            0.1
AMW    19210118            7.9
AMW    19210119            1.1
AMW    19210120            5.5
AMW    19210121            0.3
AMW    19210122            1.9
AMW    19210123            1.2
AMW    19210124            0.1
AMW    19210125            0.0
AMW    19210126            1.4
AMW    19210127            3.4
AMW    19210128            0.0
AMW    19210129            0.0
AMW    19210130            0.0
AMW    19210131            0.0
AMW    19210201            0.1
AMW    19210202            1.3
AMW    19210203            0.9
AMW    19210204            0.0
AMW    19210205            0.0
AMW    19210206            0.0
AMW    19210207            0.0
AMW    19210208            0.0
AMW    19210209            0.0
AMW    19210210            0.0
AMW    19210211            0.0
AMW    19210212            0.0
AMW    19210213            0.0
AMW    19210214            0.2
AMW    19210215            0.0
AMW    19210216            0.8
AMW    19210217            0.0
AMW    19210218            0.0
AMW    19210219            0.0
AMW    19210220            0.0
AMW    19210221            0.0
AMW    19210222            0.0
AMW    19210223            0.0
AMW    19210224            0.0
AMW    19210225            0.0
AMW    19210226            0.0
AMW    19210227            0.0
AMW    19210228            0.0
AMW    19210301            0.0
AMW    19210302            0.0
AMW    19210303            0.0
AMW    19210304            0.0
AMW    19210305            0.0
AMW    19210306            0.0
AMW    19210307            9.4
AMW    19210308            0.0
AMW    19210309            0.0
AMW    19210310            0.0
AMW    19210311            0.0
AMW    19210312            0.0
AMW    19210313            0.0
AMW    19210314            0.0
AMW    19210315            0.0
AMW    19210316            0.0
AMW    19210317            0.0
AMW    19210318            2.7
AMW    19210319            3.9
AMW    19210320            4.5
AMW    19210321            0.0
AMW    19210322            0.0
AMW    19210323            0.0
